Route ID,Route URL,Route name,Tags,Location,Distance,Elevation gain,Unpaved Percent,View Count,Collections,Created,Created by,Last Modification Date,Last Modification by,Privacy,Events,Experiences,Is Archived
31831499,https://ridewithgps.com/routes/31831499,Baxter_100 [Sportsplex],"Touring, S, v2020","Ottawa, Ontario",99.99,490,1,446,"",2020-01-28,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",No
31831540,https://ridewithgps.com/routes/31831540,South_Mountain [NRC Airport],"Touring, S, v2020","Ottawa, Ontario",129.36,483,2,481,Sanjay's Ottawa favourites,2020-01-28,Andre Gauthier,2020-11-11,William Bourne,Public,"","",No
31831541,https://ridewithgps.com/routes/31831541,Metcalfe_Osgoode [NRC Airport],"Touring, S, v2020","Ottawa, Ontario",81.27,348,0,969,"",2020-01-28,Andre Gauthier,2020-11-11,William Bourne,Public,"","",No
31831543,https://ridewithgps.com/routes/31831543,Winchester_Halville [NRC Airport] ,"Touring, S, v2020","Ottawa, Ontario",103.01,433,0,804,"",2020-01-28,Andre Gauthier,2023-06-07,Ken Panton,Public,"","",No
31842430,https://ridewithgps.com/routes/31842430,Cantley [Moussette],"Touring, N, v2020","Gatineau, Québec",92.73,841,0,193,"",2020-01-30,Andre Gauthier,2021-01-04,Andre Gauthier,Public,"","",No
31842433,https://ridewithgps.com/routes/31842433,6ieme Rang [Moussette],"Touring, N, v2020","Gatineau, Québec",52.36,363,0,131,"",2020-01-30,Andre Gauthier,2021-01-04,Andre Gauthier,Public,"","",No
31842460,https://ridewithgps.com/routes/31842460,Fitzroy_100km [Andrew Haydon Park],"Touring, W","Ottawa, Ontario",100.02,551,2,1553,"",2020-01-30,Andre Gauthier,2024-07-27,David Palmer,Public,"","",No
31842491,https://ridewithgps.com/routes/31842491,Baxters Corners 1 [Hylands GC],"Touring, S, v2020","Ottawa, Ontario",52.51,266,0,40,"",2020-01-30,Andre Gauthier,2020-11-15,Andre Gauthier,Public,"","",No
31842510,https://ridewithgps.com/routes/31842510,Osgoode_54 [Hylands GC],"Touring, S","Ottawa, Ontario",53.5,277,0,258,"",2020-01-30,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",No
31842512,https://ridewithgps.com/routes/31842512,Greely_51[Hylands GC],"Touring, S, v2020","Ottawa, Ontario",51.53,221,0,53,"",2020-01-30,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",No
31842524,https://ridewithgps.com/routes/31842524,Metcalfe_60km [NRC Airport],"Touring, S, v2020","Ottawa, Ontario",60.67,277,0,252,"",2020-01-30,Andre Gauthier,2020-11-11,William Bourne,Public,"","",No
31842616,https://ridewithgps.com/routes/31842616,Kars [NRC Airport],"Touring, S, v2020","Ottawa, Ontario",54.8,271,0,317,"",2020-01-30,Andre Gauthier,2024-05-13,Ken Panton,Public,"","",No
31842691,https://ridewithgps.com/routes/31842691,Merrickville [NRC Airport],"Touring, S","Ottawa, Ontario",137.58,440,2,436,"",2020-01-30,Andre Gauthier,2020-11-11,William Bourne,Public,"","",No
31842694,https://ridewithgps.com/routes/31842694,Kemptville [NRC Airport],"Touring, S, v2020","Ottawa, Ontario",98.4,439,0,846,"",2020-01-30,Andre Gauthier,2020-11-11,William Bourne,Public,"","",No
31842736,https://ridewithgps.com/routes/31842736,Manotick_60 [NRC Airport],"Touring, S, v2020","Ottawa, Ontario",59.42,291,0,1140,"",2020-01-30,Andre Gauthier,2023-06-12,Ken Panton,Public,"","",No
31842739,https://ridewithgps.com/routes/31842739,Oxford_Mills [NRC Airport],"Touring, S, v2020","Ottawa, Ontario",115.13,434,1,657,"",2020-01-30,Andre Gauthier,2020-11-11,William Bourne,Public,"","",No
31842743,https://ridewithgps.com/routes/31842743,Baxter_120 [Sportsplex],"Touring, S, v2020","Ottawa, Ontario",120.73,492,0,282,Sanjay's Ottawa favourites,2020-01-30,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",No
31842746,https://ridewithgps.com/routes/31842746,Kars - North Gower 72 [Sportsplex],"Touring, S","Ottawa, Ontario",71.76,394,0,343,Sanjay's Ottawa favourites,2020-01-30,Andre Gauthier,2023-06-30,Ken Panton,Public,"","",No
31842755,https://ridewithgps.com/routes/31842755,Chesterville [NRC Airport],"Touring, S, v2020","Ottawa, Ontario",131.44,484,5,420,"",2020-01-30,Andre Gauthier,2020-11-11,William Bourne,Public,"","",No
31842756,https://ridewithgps.com/routes/31842756,Marionville [NRC Airport],"Touring, S, v2020","Ottawa, Ontario",106.75,409,6,37,"",2020-01-30,Andre Gauthier,2020-11-11,William Bourne,Public,"","",Yes
31842758,https://ridewithgps.com/routes/31842758,Greely_52 [NRC Airport],"Touring, S, v2020","Ottawa, Ontario",51.71,222,0,338,"",2020-01-30,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",No
31842766,https://ridewithgps.com/routes/31842766,Dunrobin_45 [Kanata Highlands PS],"Touring, W, v2020","Ottawa, Ontario",44.42,294,0,595,45 or Less,2020-01-30,Andre Gauthier,2021-01-08,William Bourne,Public,"","",No
31842767,https://ridewithgps.com/routes/31842767,Dunrobin_50 [Kanata Highlands PS],"Touring, W, v2020","Ottawa, Ontario",48.84,311,0,226,"",2020-01-30,Andre Gauthier,2021-01-08,William Bourne,Public,"","",No
31842774,https://ridewithgps.com/routes/31842774,Carlsbad_40 [Seresco],"Touring, E, v2020","Ottawa, Ontario",40.19,177,0,1197,"",2020-01-30,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",No
31842775,https://ridewithgps.com/routes/31842775,Carlsbad_37 [Seresco],"Touring, E, v2020","Ottawa, Ontario",36.95,157,0,270,"",2020-01-30,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",No
31842782,https://ridewithgps.com/routes/31842782,Osgoode_48 [Hylands GC],"Touring, S","Ottawa, Ontario",47.74,246,6,80,"",2020-01-30,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",No
31842783,https://ridewithgps.com/routes/31842783,Greely_42 [Hylands GC],"Touring, S, v2020","Ottawa, Ontario",42.07,193,0,142,45 or Less,2020-01-30,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",No
31842787,https://ridewithgps.com/routes/31842787,Metcalfe_51[ Seresco],"Touring, v2020","Ottawa, Ontario",51.3,206,0,31,"",2020-01-30,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",Yes
31842789,https://ridewithgps.com/routes/31842789,Metcalfe_47[ Seresco],"Touring, v2020","Ottawa, Ontario",47.02,183,0,45,"",2020-01-30,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",Yes
31842837,https://ridewithgps.com/routes/31842837,Lacelles_98 [Moussette],"Touring, N","Gatineau, Québec",97.71,1113,3,28,"",2020-01-30,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",Yes
31842838,https://ridewithgps.com/routes/31842838,Ste-Cecile_130 [Moussette],"Touring, N","Gatineau, Québec",129.98,1476,2,30,"",2020-01-30,Andre Gauthier,2021-01-04,Andre Gauthier,Public,"","",Yes
31915283,https://ridewithgps.com/routes/31915283,Almonte-Lanark [Ashton],"Touring, W, v2020","Ottawa, Ontario",124.79,523,12,158,"",2020-02-11,Andre Gauthier,2020-11-12,William Bourne,Public,"","",No
32322250,https://ridewithgps.com/routes/32322250,Manotick-Merrickville-Loop [Manotick],"Touring, S, v2020","Ottawa, Ontario",114.63,379,3,93,"",2020-04-10,dave yaeger,2020-12-03,William Bourne,Public,"","",No
32941867,https://ridewithgps.com/routes/32941867,Winchester_Oxford_Mills [Manotick],"Touring, S, v2020","Ottawa, Ontario",132.76,377,6,55,"",2020-06-09,Andre Gauthier,2020-11-12,William Bourne,Public,"","",No
33584654,https://ridewithgps.com/routes/33584654,Calabogie_2_Challenge - via Clayton [Britannia],"W, Event","Ottawa, Ontario",204.94,1627,6,129,"",2020-07-30,David Palmer,2020-11-12,William Bourne,Public,"","",No
33612840,https://ridewithgps.com/routes/33612840,St Albert [Metcalfe],"Touring, E, v2020","Metcalfe, Ontario",81.23,174,14,140,"",2020-08-01,William Bourne,2020-08-01,William Bourne,Public,"","",No
33726126,https://ridewithgps.com/routes/33726126,Constance Bay_1  [Andrew Haydon Park],"Touring, W","Ottawa, Ontario",90.65,413,3,296,"",2020-08-10,Andre Gauthier,2020-11-11,William Bourne,Public,"","",No
33733728,https://ridewithgps.com/routes/33733728,Constance Bay_3 [Andrew Haydon Park],"Touring, W","Ottawa, Ontario",82.86,466,5,830,"",2020-08-11,David Palmer,2021-10-07,William Bourne,Public,"","",No
33797938,https://ridewithgps.com/routes/33797938,Kinburn Side [Kanata Highlands PS],"Touring, W, v2020","Ottawa, Ontario",48.11,282,4,129,"",2020-08-16,David Palmer,2021-01-08,William Bourne,Public,"","",No
33809604,https://ridewithgps.com/routes/33809604,Etienne Brule [Moussette],"Touring, N, v2020","Gatineau, Québec",49.01,703,0,261,"",2020-08-17,Andre Gauthier,2020-11-15,Andre Gauthier,Public,"","",No
33904300,https://ridewithgps.com/routes/33904300,Ashton loop [Andrew Haydon Park],"Touring, W","Ottawa, Ontario",80.14,338,7,750,Sanjay's Ottawa favourites,2020-08-25,David Palmer,2020-11-11,William Bourne,Public,Sunday Ride (AH Park - Ashton),"",No
33926157,https://ridewithgps.com/routes/33926157,Almonte Petit Roubaix [Almonte] (Gravel),"Gravel, v2020, Touring, W, 50for50","Mississippi Mills, Ontario",42.53,243,84,1504,"Ottawa-West, 50-for-50",2020-08-27,William Bourne,2021-09-19,William Bourne,Public,"","",No
33926399,https://ridewithgps.com/routes/33926399,Carp Gentle Gravel [Carp] (Gravel),"Gravel, Touring, W, v2020","Ottawa, Ontario",66.25,438,50,185,"",2020-08-27,William Bourne,2021-01-07,William Bourne,Public,"","",No
33926417,https://ridewithgps.com/routes/33926417,Gilles Corners Gravel [Ashton] (Gravel),"Gravel, v2020, 50for50, Touring, W","Ottawa, Ontario",77.93,321,76,514,"Ottawa-West, 50-for-50",2020-08-27,William Bourne,2021-03-13,Andre Gauthier,Public,"","",No
33926447,https://ridewithgps.com/routes/33926447,Wakefield Intermediate Gravel [Wakefield] (Gravel),"Gravel, v2020, Touring, N","La Pêche, Québec",55.53,563,40,824,"",2020-08-27,William Bourne,2020-09-08,William Bourne,Public,"","",No
33979298,https://ridewithgps.com/routes/33979298,Metcalfe_91 [Sportsplex],"Touring, S, v2020","Ottawa, Ontario",91.17,394,0,326,"",2020-09-01,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",No
34054641,https://ridewithgps.com/routes/34054641,Carleton-Almonte Promenade [Carleton Place] (Gravel),"Gravel, v2020, Touring, W, 50for50","Carleton Place, Ontario",58.0,341,64,10914,50-for-50,2020-09-07,William Bourne,2021-06-06,Jane Hammingh,Public,"","",No
34055426,https://ridewithgps.com/routes/34055426,APR 2019 (short),"Gravel, Event","Mississippi Mills, Ontario",42.33,260,78,119,"",2020-09-07,William Bourne,2020-09-07,William Bourne,Public,"","",No
34055436,https://ridewithgps.com/routes/34055436,APR 2019 (long),"Gravel, Event","Mississippi Mills, Ontario",82.47,539,57,506,"",2020-09-07,William Bourne,2020-09-07,William Bourne,Public,"","",No
34081703,https://ridewithgps.com/routes/34081703,Russell_88[NRC Airport],"Touring, E, v2020","Ottawa, Ontario",88.11,321,9,747,Sanjay's Ottawa favourites,2020-09-09,Andre Gauthier,2020-11-16,Andre Gauthier,Public,"","",No
34092166,https://ridewithgps.com/routes/34092166,Constance Bay_2 [Andrew Haydon Park],"Touring, W","Ottawa, Ontario",91.13,411,5,325,"",2020-09-10,David Palmer,2022-04-25,William Bourne,Public,"","",No
34110119,https://ridewithgps.com/routes/34110119,Manotick_80 [Andrew Haydon Park],"Touring, W, v2020","Ottawa, Ontario",79.1,424,0,346,Sanjay's Ottawa favourites,2020-09-12,David Palmer,2020-11-16,Andre Gauthier,Public,"","",No
34127467,https://ridewithgps.com/routes/34127467,Avonmore [Russell],"SECT, Touring, TE, v2020","Russell, Ontario",107.82,355,1,314,"",2020-09-13,Touring Director,2020-11-12,William Bourne,Public,"","",No
34275125,https://ridewithgps.com/routes/34275125,Larose Bourget Ramble [Larose Forest] (Gravel),"Gravel, v2020, Touring, E","Clarence-Rockland, Ontario",63.79,201,78,2297,"",2020-09-27,William Bourne,2022-05-05,William Bourne,Public,"","",No
34341161,https://ridewithgps.com/routes/34341161,Waba Ramble [Blakeney] (Gravel),"Gravel, v2020, Touring, W","Mississippi Mills, Ontario",63.62,458,63,167,"",2020-10-05,William Bourne,2020-10-05,William Bourne,Public,"","",No
34623871,https://ridewithgps.com/routes/34623871,Big Rideau Lake [Perth],"v2020, 50for50, W, Touring","Perth, Ontario",74.88,177,31,187,"Perth, 50-for-50",2020-11-09,William Bourne,2021-03-13,Andre Gauthier,Public,"","",No
34630727,https://ridewithgps.com/routes/34630727,Wheelers [Perth],"v2020, W, Touring, 50for50","Perth, Ontario",75.36,329,17,38,"Perth, 50-for-50",2020-11-10,William Bourne,2021-04-14,Harold Blount,Public,"","",No
34630731,https://ridewithgps.com/routes/34630731,Wheelers Gravel [Perth],"50for50, v2020, Gravel, W, Touring","Perth, Ontario",76.05,266,60,170,"Perth, 50-for-50",2020-11-10,William Bourne,2021-09-30,William Bourne,Public,"","",No
34630779,https://ridewithgps.com/routes/34630779,Mill of Kintail Scenic[Ashton],"50for50, v2020, W, Touring","Ottawa, Ontario",81.87,324,32,433,"Ottawa-West, 50-for-50",2020-11-10,William Bourne,2021-04-28,William Bourne,Public,"","",No
34630815,https://ridewithgps.com/routes/34630815,Kilmarnock Lock [Kemptville],"v2020, 50for50, S, Touring","North Grenville, Ontario",84.76,189,4,255,"Kemptville, 50-for-50",2020-11-10,William Bourne,2021-03-13,Andre Gauthier,Public,"","",No
34638316,https://ridewithgps.com/routes/34638316,Merrickville [Perth],"50for50, W, v2020, Touring","Perth, Ontario",104.07,123,0,200,"Perth, 50-for-50",2020-11-11,dave yaeger,2021-03-13,Andre Gauthier,Public,"","",No
34638334,https://ridewithgps.com/routes/34638334,Lyndhurst [Newboro],"Westport Tour, TE","Rideau Lakes, Ontario",95.29,248,19,12,Westport-Newboro,2020-11-11,Andre Gauthier,2021-01-09,Andre Gauthier,Public,"","",No
34638373,https://ridewithgps.com/routes/34638373,Balderson [Westport],"Westport Tour, TE, S, v2020, 50for50, Touring","Westport, Ontario",104.09,427,23,170,"Westport-Newboro, 50-for-50",2020-11-11,Andre Gauthier,2021-04-14,Andre Gauthier,Public,"","",No
34638474,https://ridewithgps.com/routes/34638474,Kemptville [Manotick],"50for50, Touring, S","Ottawa, Ontario",80.3,296,6,387,"Ottawa -Centre-South, 50-for-50",2020-11-11,dave yaeger,2021-04-14,dave yaeger,Public,"","",No
34649856,https://ridewithgps.com/routes/34649856,Almonte [Ashton] (Gravel),"50for50, W, Gravel, UR, Touring","Ottawa, Ontario",50.6,322,62,994,"Ottawa-West, 50-for-50, Gravel Routes ",2020-11-13,dave yaeger,2022-09-27,Jane Hammingh,Public,"","",No
34653434,https://ridewithgps.com/routes/34653434?privacy_code=UBjXPCyp1Vzb9I75,Battersea-Lyndhurst-Athens-[Kingston],50for50,"Kingston, Ontario",143.83,469,1,1,"",2020-11-13,Harold Blount,2020-12-13,Harold Blount,Route Managers Only,"","",Yes
34653436,https://ridewithgps.com/routes/34653436,Battersea-JonesFalls-Lyndhurst-[Kingston],"50for50, Westport Tour, Touring","Kingston, Ontario",125.19,533,0,50,"Kingston, 50-for-50",2020-11-13,Harold Blount,2021-04-14,Andre Gauthier,Public,"","",No
34653450,https://ridewithgps.com/routes/34653450,Brewers-Mills-Meander-[Kingston],"50for50, Touring","Kingston, Ontario",111.44,444,3,110,"Kingston, 50-for-50",2020-11-13,Harold Blount,2021-04-14,Andre Gauthier,Public,"","",No
34653453,https://ridewithgps.com/routes/34653453,Brewers-Mills-[Kingston],"50for50, Touring","Kingston, Ontario",70.52,285,2,66,"Kingston, 50-for-50",2020-11-13,Harold Blount,2021-04-14,Andre Gauthier,Public,"","",No
34653456,https://ridewithgps.com/routes/34653456?privacy_code=YmSo8La3c8GLUNb6,Beaver-Lake-[Kingston],50for50,"Kingston, Ontario",128.42,581,2,2,"",2020-11-13,Harold Blount,2020-12-13,Harold Blount,Route Managers Only,"","",Yes
34653461,https://ridewithgps.com/routes/34653461?privacy_code=QJ0m8W9XanBsA40P,Varty-Lake-[Kingston-Odessa],50for50,"Loyalist, Ontario",61.36,214,19,0,"",2020-11-13,Harold Blount,2020-12-13,Harold Blount,Route Managers Only,"","",Yes
34653463,https://ridewithgps.com/routes/34653463,Dash to Marlbank-[Kingston-Odessa],50for50 B-Team,"Loyalist, Ontario",109.95,459,12,31,"Kingston, 50-for-50",2020-11-13,Harold Blount,2021-06-18,Harold Blount,Public,"","",No
34653467,https://ridewithgps.com/routes/34653467,Sydenham-[Kingston],"50for50, Touring","Kingston, Ontario",54.73,166,0,89,"Kingston, 50-for-50",2020-11-13,Harold Blount,2021-04-14,Andre Gauthier,Public,"","",No
34653473,https://ridewithgps.com/routes/34653473,Desert-Lake-Figure8-[Kingston],"50for50, Touring","Kingston, Ontario",94.69,308,0,33,"Kingston, 50-for-50",2020-11-13,Harold Blount,2021-04-14,Harold Blount,Public,"","",No
34653477,https://ridewithgps.com/routes/34653477,Desert-Lake-Holleford-KP-[Kingston],"50for50, Touring","Kingston, Ontario",82.07,333,38,123,"Kingston, 50-for-50",2020-11-13,Harold Blount,2021-06-19,Harold Blount,Public,"","",No
34663834,https://ridewithgps.com/routes/34663834,Perth-Merrickville [Ottawa],"50for50, Touring","Ottawa, Ontario",183.72,657,4,296,"Ottawa -Centre-South, Ottawa-West, 50-for-50",2020-11-15,dave yaeger,2021-04-14,Andre Gauthier,Public,"","",No
34665797,https://ridewithgps.com/routes/34665797,Westport [Perth],"50for50, W, v2020, Touring","Perth, Ontario",90.62,275,17,290,"Perth, 50-for-50",2020-11-15,dave yaeger,2021-03-13,Andre Gauthier,Public,"","",No
34665975,https://ridewithgps.com/routes/34665975,Chaffey's Lock [Elgin],"50for50, Touring","Rideau Lakes, Ontario",78.13,279,21,312,"Kingston, 50-for-50",2020-11-15,dave yaeger,2021-04-14,dave yaeger,Public,"","",No
34669778,https://ridewithgps.com/routes/34669778,Perth [Ashton],"W, v2020, 50for50, Touring","Ottawa, Ontario",179.54,885,8,96,"Ottawa-West, 50-for-50",2020-11-16,dave yaeger,2021-04-14,Andre Gauthier,Public,"","",No
34672727,https://ridewithgps.com/routes/34672727?privacy_code=iPJprNvUfJdiRDxf,Opinicon [Crosby] Gravel ,"NR, Gravel","Rideau Lakes, Ontario",46.76,113,66,9,Westport-Newboro,2020-11-16,Andre Gauthier,2021-04-06,Harold Blount,Route Managers Only,"","",No
34672734,https://ridewithgps.com/routes/34672734,Merrickville [Kemptville],"50for50, S, Touring, v2020","North Grenville, Ontario",62.85,147,12,914,"Kemptville, 50-for-50, Vélo mai 2025",2020-11-16,Andre Gauthier,2021-04-13,Andre Gauthier,Public,"","",No
34765337,https://ridewithgps.com/routes/34765337,Lanark Highlands [Balderson] (Gravel),"W, 50for50, Gravel, v2020, Touring","Tay Valley, Ontario",108.0,1224,48,241,"Perth, 50-for-50",2020-11-30,Susan Roe,2021-09-14,Susan Roe,Public,"","",No
34767909,https://ridewithgps.com/routes/34767909,Ferguson-Falls-figure-8 [Perth],"50for50, W, Touring","Perth, Ontario",92.08,258,11,111,"Perth, 50-for-50",2020-12-01,Harold Blount,2021-04-24,Harold Blount,Public,"","",No
34767989,https://ridewithgps.com/routes/34767989,Clayton-Lanark-Arklan [Perth],"50for50, W, Touring","Perth, Ontario",119.43,476,27,52,"Perth, 50-for-50",2020-12-01,Harold Blount,2021-04-14,Andre Gauthier,Public,"","",No
34817324,https://ridewithgps.com/routes/34817324,Spencerville-North-Augusta [Kemptville],"50for50, Touring, S, v2020","North Grenville, Ontario",99.05,123,23,144,"Kemptville, 50-for-50",2020-12-10,Harold Blount,2021-03-14,Andre Gauthier,Public,"","",No
34823457,https://ridewithgps.com/routes/34823457?privacy_code=TqrUmk0ZjlJ40Qtz,Balderson-Along Classic RLCT Route [Westport],Westport Tour,"Rideau Lakes, Ontario",105.21,405,5,5,Westport-Newboro,2020-12-11,Harold Blount,2021-03-13,Andre Gauthier,Route Managers Only,"","",No
34823492,https://ridewithgps.com/routes/34823492?privacy_code=dQSobHIq0pMvH2Bb,Manotick [Ottawa-Centrepointe],50for50 B-Team,"Ottawa, Ontario",42.67,215,0,50,Ottawa -Centre-South,2020-12-11,Harold Blount,2021-03-21,Jane Hammingh,Route Managers Only,"","",No
34823540,https://ridewithgps.com/routes/34823540,Quitters for Coffee [Kanata],"50for50, UR, Touring","Ottawa, Ontario",45.1,233,24,477,"Ottawa-West, 50-for-50",2020-12-11,Harold Blount,2021-04-25,Harold Blount,Public,"","",No
34836286,https://ridewithgps.com/routes/34836286,Burritts Rapids [Richmond],"50for50, Touring","Ottawa, Ontario",69.65,320,19,464,"Ottawa -Centre-South, Ottawa-West, 50-for-50",2020-12-13,dave yaeger,2021-04-14,Andre Gauthier,Public,"","",No
34836477,https://ridewithgps.com/routes/34836477,Carp [Ottawa-West],"50for50, Touring","Ottawa, Ontario",43.78,278,0,797,"Ottawa-West, 50-for-50, 45 or Less",2020-12-13,dave yaeger,2021-06-23,Harold Blount,Public,"","",No
34854712,https://ridewithgps.com/routes/34854712,Almonte-Roubaix Tour [Almonte] (Gravel),"50for50, Gravel, W, v2020, Touring","Mississippi Mills, Ontario",76.39,468,65,927,50-for-50,2020-12-17,William Bourne,2021-06-06,Jane Hammingh,Public,"","",No
34854867,https://ridewithgps.com/routes/34854867,Three Mills [Kemptville],"v2020, 50for50, S, Touring","North Grenville, Ontario",85.25,159,11,226,"Kemptville, 50-for-50",2020-12-17,William Bourne,2021-03-13,Andre Gauthier,Public,"","",No
34856013,https://ridewithgps.com/routes/34856013,Lyndhurst [Jasper],"","Jasper, Ontario",49.92,294,0,7,Discarded routes,2020-12-17,Andre Gauthier,2020-12-17,Andre Gauthier,Public,"","",No
34856032,https://ridewithgps.com/routes/34856032,Merrickville [Smith Falls],"","Smiths Falls, Ontario",46.71,81,6,40,"Discarded routes, Vélo mai 2025",2020-12-17,Andre Gauthier,2020-12-17,Andre Gauthier,Public,"","",No
34856055,https://ridewithgps.com/routes/34856055,Merrickville [Kemptville],"Touring, v2020, S","North Grenville, Ontario",49.21,92,0,210,Discarded routes,2020-12-17,Andre Gauthier,2021-02-02,William Bourne,Public,"","",No
34974812,https://ridewithgps.com/routes/34974812,Dunrobin_51 [MarchRdMetro],"W, v2020, Touring","Ottawa, Ontario",50.1,189,5,156,"",2021-01-06,William Bourne,2024-07-26,David Palmer,Public,"","",No
34995866,https://ridewithgps.com/routes/34995866,Lyndhurst[Newboro],"Westport Tour, 50for50, TE, v2020, Touring","Newboro, Ontario",98.19,247,19,91,50-for-50,2021-01-10,Andre Gauthier,2021-06-25,Harold Blount,Public,"","",No
35008091,https://ridewithgps.com/routes/35008091,Dunrobin-Kilmaurs [Ottawa-West],"50for50, Touring","Ottawa, Ontario",84.56,471,13,198,"Ottawa-West, 50-for-50",2021-01-12,Harold Blount,2021-04-14,Andre Gauthier,Public,"","",No
35008351,https://ridewithgps.com/routes/35008351,Dunrobin-GalettaSideRd-Carp [Ottawa-West],"50for50, Touring","Ottawa, Ontario",91.55,504,3,365,"Ottawa-West, 50-for-50, Sanjay's Ottawa favourites",2021-01-12,Harold Blount,2021-04-14,Andre Gauthier,Public,"","",No
35048542,https://ridewithgps.com/routes/35048542,Ottawa Urban Loop [Stanley Park],"50for50, Touring","Ottawa, Ontario",23.0,154,0,481,50-for-50,2021-01-19,Andre Gauthier,2021-05-01,Jane Hammingh,Public,"","",No
35051596,https://ridewithgps.com/routes/35051596?privacy_code=DDXSjw7cx8r3gSzi,Richmond_60 [Ottawa-Alert],50for50 B-Team,"Ottawa, Ontario",60.31,281,0,1,Ottawa-Alert,2021-01-20,Andre Gauthier,2021-03-28,Jane Hammingh,Route Managers Only,"","",No
35208689,https://ridewithgps.com/routes/35208689,Aylmer-Gatineau Park [Tunneys Pastures],50for50 B-Team,"Ottawa, Ontario",47.85,357,3,424,Contest Submissions,2021-02-18,Andre Gauthier,2021-04-06,Harold Blount,Public,"","",No
35208741,https://ridewithgps.com/routes/35208741,Almonte [Ashton],"50for50, Touring","Ottawa, Ontario",49.63,180,22,500,"Contest Submissions, 50-for-50",2021-02-18,Andre Gauthier,2021-04-19,Harold Blount,Public,"","",No
35218368,https://ridewithgps.com/routes/35218368,Pakenham [Kanata],"50for50, Touring","Ottawa, Ontario",130.58,694,2,309,"Contest Submissions, 50-for-50",2021-02-19,Andre Gauthier,2021-04-13,Andre Gauthier,Public,"","",No
35218370,https://ridewithgps.com/routes/35218370,Maberly- Perth [Lanark],"50for50, Touring","Lanark Highlands, Ontario",117.59,367,9,223,"Contest Submissions, Perth, 50-for-50",2021-02-19,Andre Gauthier,2021-04-06,Harold Blount,Public,"","",No
35218395,https://ridewithgps.com/routes/35218395?privacy_code=SDYEURvEIaxC7VGC,Lac des Loups [Eardly-Mashan Rd] (Moyra Deans),"Gravel, N, v2020, Touring, DRAFT","Pontiac, Québec",68.2,639,61,137,Contest Submissions,2021-02-19,Andre Gauthier,2023-05-09,William Bourne,Route Managers Only,"","",No
35218420,https://ridewithgps.com/routes/35218420,Kemptville [Central Experimental Farm],"50for50, Touring","Ottawa, Ontario",155.36,607,2,417,"Contest Submissions, 50-for-50",2021-02-19,Andre Gauthier,2021-04-23,Harold Blount,Public,"","",No
35239885,https://ridewithgps.com/routes/35239885,Portland North Shore Road [Westport],"50for50, Touring","Westport, Ontario",63.33,212,29,252,"Contest Submissions, Westport-Newboro, 50-for-50",2021-02-22,Andre Gauthier,2021-04-06,Harold Blount,Public,"","",No
35240015,https://ridewithgps.com/routes/35240015,Lyndhurst-Athens-Battersea [Elgin],"50for50, Touring","Rideau Lakes, Ontario",124.26,394,0,93,"50-for-50, Westport-Newboro",2021-02-22,Andre Gauthier,2021-04-13,Andre Gauthier,Public,"","",No
35246120,https://ridewithgps.com/routes/35246120,Maberly-Fallbrook [Perth],"50for50, Touring","Perth, Ontario",72.97,248,3,58,"Contest Submissions, Perth, 50-for-50",2021-02-23,Andre Gauthier,2021-04-24,Harold Blount,Public,"","",No
35246134,https://ridewithgps.com/routes/35246134,Narrows Lock Road [Port Elmsley],"50for50, Touring","Drummond-North Elmsley, Ontario",70.59,176,33,231,"Contest Submissions, Perth, 50-for-50",2021-02-23,Andre Gauthier,2021-04-14,Harold Blount,Public,"","",No
35408912,https://ridewithgps.com/routes/35408912,Rideau Canal and River Loop [Ottawa-Centre],"50for50, Touring","Ottawa, Ontario",24.58,166,3,318,50-for-50,2021-03-15,Andre Gauthier,2021-03-21,Andre Gauthier,Public,"","",No
35525287,https://ridewithgps.com/routes/35525287,Kars [Nepean Sportsplex],"S, 50for50 B-Team","Ottawa, Ontario",71.5,313,7,557,50-for-50,2021-03-28,Andre Gauthier,2021-04-30,William Bourne,Public,"","",No
35561645,https://ridewithgps.com/routes/35561645,Richmond_79 figure8 [Hyland Golf Course],"50for50, Touring","Ottawa, Ontario",80.32,441,1,645,"Ottawa-Alert, 50-for-50",2021-03-31,Harold Blount,2021-06-12,Harold Blount,Public,"","",No
35564912,https://ridewithgps.com/routes/35564912,Quitters - and beyond [Ottawa-West],"50for50, Touring","Ottawa, Ontario",61.75,338,45,264,50-for-50,2021-04-01,Harold Blount,2021-04-23,Harold Blount,Public,"","",No
